node,Green LED,Yellow LED,Red LED,Idle,TRX_OFF,PLL_ON,RX_ON,TX TX_PWR 0,TX TX_PWR 1,TX TX_PWR 2,TX TX_PWR 3,TX TX_PWR 4,TX TX_PWR 5,TX TX_PWR 6,TX TX_PWR 7,TX TX_PWR 8,TX TX_PWR 9,TX TX_PWR 10,TX TX_PWR 11,TX TX_PWR 12,TX TX_PWR 13,TX TX_PWR 14,TX TX_PWR 15
33,130.62659230139232,130.86041136959372,131.22342971821755,122.79182503276539,125.45495659295658,143.72725753604195,167.11468086500656,169.0316804258804,167.99223292383297,166.84899082719082,165.74191546526868,164.5975630733945,163.3536855036855,162.2039497133497,160.89570773263435,159.78913149847094,158.44960506771517,157.1821341197029,155.88608344255132,154.53915705548275,153.0076373962429,151.47851529051988,150.0876623716969
34,129.42039342453663,129.4144874227714,129.80849834473625,121.86542343336275,124.45762643424536,141.96715357458078,164.15333590818804,166.22222969991174,165.35082785257117,164.27537091791706,163.2377038834952,162.2723839364519,161.11733252427186,159.9975387331715,158.77006796116504,157.2279225678359,156.06903706154864,154.95827573651107,153.6268817880795,152.36014961933134,150.71107445400395,149.42047253474522,148.013534591195
35,131.98285762597226,132.07828965167397,132.53564079147642,124.06240290933695,126.77255192828146,144.74011518944522,167.9286697108067,171.94772877916807,170.8260811496196,169.63921504649196,168.5229680419344,167.33267855935068,165.84844596651448,164.5182053450609,163.16062669147496,161.92905751014885,160.51583716734325,159.0966009019166,157.70753787195667,156.20619224701375,154.5658854824166,152.9125262683202,151.40129019165727
36,128.8996340275445,129.1218678643385,129.65528660174613,121.65926100100772,124.2371586635326,141.8101823677582,164.8897201141706,168.8345602753526,167.76758052057096,166.57760644728003,165.31166890530557,164.09038028878442,162.876709032908,161.56100436534587,160.2238522498321,158.80430870830534,157.4553069173942,155.9715540631296,154.5741896127155,153.25324916051042,151.48852160286543,149.87285157824044,148.37005977165882
37,128.9461392265193,128.95985127071825,129.52887425414363,121.74052729281769,123.70156287292816,141.8304059668508,164.0048952486188,167.65998099447512,166.41000662983424,165.14015602209943,164.31882298342543,163.10164935925764,161.78257171270718,160.75460751381215,159.43082165745855,158.07190089492872,156.88965462379846,155.44786443486908,154.36262798408487,152.5756074270557,151.0944849187935,149.6345475638051,148.7427408021213
38,138.0045138233311,138.21074561403506,138.61007192627557,129.36233108412054,132.1086545986058,151.33395659995506,174.51357585974375,177.61500359874046,176.6005729377388,175.2206086369771,173.99364104293096,173.001573774179,172.05514924702177,170.53151574448944,169.2310984490897,168.03680161943322,166.35174140256237,165.02316869095816,163.66271746459878,162.429431511471,160.84014093054623,159.34152276559865,158.0948242240216
39,131.99428679817908,132.22241264755482,132.61122141652612,124.07774384485666,126.760234232715,145.01073073680658,168.32760141628734,171.78433355817876,170.73340597065274,169.52670746922945,168.42614230315291,167.21795801011808,165.99068718381113,164.71804316304164,163.403047386172,162.02282801258994,160.58334172661873,159.19663961330937,158.07653024510907,156.2866710881295,154.86940962230216,153.07492086330933,151.76329952777155
40,133.70367955801103,133.9688111501758,125.98336012054243,125.94435493052065,128.71953507450192,146.11129365477984,168.86552034153692,171.03217579105979,170.00685568391094,168.90209978235393,167.79521131949096,166.66820274568894,165.55126272605494,164.29639829231544,162.93126908908238,161.77452388392857,160.50430229962046,159.19439575892858,157.88023571428573,156.56876629464287,155.1004995535714,153.66158629158295,152.16419709821426
41,131.9735013642565,132.2652539790814,132.5034110959527,124.11129195088675,126.76356889495224,144.18498135516145,165.64057994086878,168.99993632021832,167.9943642564802,167.08254787355014,165.64194086877418,164.6186008642256,163.38214919263135,162.31793063452352,160.96936229247217,159.5375491132333,158.33270214943704,157.20311702490616,156.06941541609825,154.39053497099965,152.9028990105766,151.52408049113234,150.05017843739338
42,132.90079115853655,133.17348715156794,132.95398671602788,125.3053800087108,127.41165374564459,144.82742586544742,167.14655932941432,169.29484211672474,168.442456228223,167.52068749999998,166.1587587108014,165.33999912891986,164.11772996515677,162.97336585365855,161.5552844076655,160.19674158771645,159.1346252858543,158.01973244037896,156.81687879777851,155.28072165958838,153.55160176412937,152.0298588696504,150.28441718392685
43,131.49989778076664,131.45032294236375,132.01637345886576,123.09329522528584,125.63849013452916,143.71469715310468,166.09665366509748,170.68641444270017,169.88874013452914,168.3169152656355,167.56380762331838,165.90432608208116,165.0593402824479,163.48274893521634,162.30501143754202,160.7799293880296,159.06620880968393,157.83129152656355,156.1838960645812,155.33313382649632,153.10149630127773,151.82377867473932,150.20327413387153
44,133.64984884488447,133.87350935093508,134.21583432343235,125.79131375137511,128.399601980198,145.66156281628162,167.78452431243124,170.93704158415844,169.95473553355336,168.81121518151815,167.85393531353137,166.51893421342135,165.42660162780467,164.24582618261826,162.91274301430144,161.51676435643563,160.25483828382838,159.02220693069307,157.7645673267327,156.28416468646864,154.87871287128712,153.41044257425742,152.03056732673267
45,136.18736328392248,136.4711708095781,136.75400798175596,127.966401368301,130.73917103762827,147.93278928164196,171.00806339794755,173.20094367160775,172.0965568985177,171.1305002281022,169.90807002737228,168.66270574817517,167.6897210310219,166.076960310219,164.81714393248177,163.50181491618198,162.3330639753678,160.8316530961341,159.81622784810125,158.42032021895312,156.62417447827573,155.4938080738967,153.75152206637017
46,132.77276821340504,132.94837474770128,133.17756265411342,125.17705469625645,127.76125964125559,144.73444653665098,165.82935619816186,171.99020430589817,171.18645493273544,169.91690988567586,168.78813497757847,167.5483868580399,166.20493275050438,165.0454906971531,163.40414218434626,161.8276708137189,160.5221459314055,159.19591223940822,157.8345045408678,156.1736109616678,154.55965837256218,152.85238143289607,150.97846720484358
47,132.5862298315603,132.10985704787234,132.2545259308511,123.75018661347518,126.71441267730496,144.1995864361702,165.85190802304965,168.920132535461,168.0890897606383,167.54915292553193,166.26743860815603,165.3217621897163,163.9058280141844,162.64528324468085,161.4229696365248,159.95508111702128,158.83538198138297,157.60532347074468,156.18786170212763,154.86732646276596,153.35989727393616,152.04795578457447,150.38856615691486
48,133.80853025504248,133.90053183333336,134.05682297049506,125.06915688562856,127.57788214702451,144.96532416666668,168.61392248708117,171.51585928642882,170.06897383333333,168.93441006834473,167.9890481746958,167.08574095682616,165.94142397465822,164.37047966666668,162.69420053342225,161.36740142253836,160.36030911111112,158.984835074461,157.71685374527672,156.12503000666817,154.36774394309847,152.55879555555558,151.22478550789066
49,134.4529632533072,134.47054891393105,134.99867744569656,126.51905177200717,129.2526690623979,147.28615302956067,169.7958250857423,173.79398562561255,172.8582123489056,171.7372082652728,170.59443890885333,169.45594887291736,168.17187945115973,166.90516318196669,165.58176461940545,164.23795165505226,162.92015766550523,161.33273323170732,160.10688066202093,158.65102199477352,156.98050500871082,155.48640635888503,153.97776655052263
50,133.65512906821223,133.85476081141329,134.27898328131965,125.94537093178779,128.65024609897458,145.78727730717787,168.44193490860454,170.8414239857334,170.00515470352207,168.82878555506016,167.73109830584036,166.61824119482833,165.49563285777975,164.2768934225195,162.9948691192865,161.68873411371237,160.4445214046823,159.1963160535117,157.81701003009027,156.53382681377465,155.01864125710466,153.47758040789034,152.1173694416583
51,127.30303289913161,127.61274082109477,128.0207483299933,120.08413851802402,122.7759512683578,139.53987157648632,161.2619597729928,165.61212817089455,164.44487040748163,163.26570043391186,162.20781830327323,161.09834562750333,159.78381195724782,158.71631058077438,157.3165483224837,155.93645735916274,154.52194904316866,153.3501231351592,151.90913818424565,150.51038276553106,148.97818713840678,147.40436138944557,145.90394793057413
52,130.26240615247437,130.5404346856888,130.91183013820773,122.65514712438697,125.23134774855104,142.12796032099865,164.99003767275968,168.78880160499332,167.75502452073115,166.83932166740973,165.29777641551493,164.2565347748551,163.06847726259474,161.6413768115942,160.35773890746935,158.94077324414715,157.34852876254183,156.0238578595318,154.7401323971916,153.16084219324642,151.61082681377465,150.01034770979606,148.4001120026747
53,129.37729724277068,129.60359098553647,130.02119791491506,121.83943745796905,124.33446208172188,141.32972427706792,162.6793291288261,167.20592550865982,166.29491577000675,165.26288378742012,164.13423940820442,162.89304287155346,161.850722670703,160.5022573974445,159.27610188298587,157.92437376681613,156.57117238287378,155.15820981842637,153.79780022421525,152.35332369423895,150.86251053811662,149.37697466367715,147.92519435104234
54,130.36404480892796,130.35226834629694,130.80125604600033,122.57188007442488,125.11856664411364,143.1787406968877,164.6221887366819,169.23332735880962,168.19029230769232,166.99685038038882,165.77965590125126,164.49420087926953,163.44456722475903,162.2331701623816,160.8264450270636,159.3272557510149,157.9993951285521,156.67850597519728,155.4622939585212,153.85518300653592,152.1572549594229,150.82893122886134,149.320091319053
55,132.50112483716887,132.7881170466884,133.29575765472313,124.56641758957657,127.23927529309597,144.7645328990228,168.04467839305102,170.40420369163954,169.50103170466886,168.35737364307425,167.24985602605864,165.97702605863194,164.85526036916397,163.6452466883822,162.23955102040816,161.00164299674267,159.75472280130293,158.4425690553746,157.05913583061889,155.50693129273856,153.94491726384365,152.7402205211726,151.11766384364822
56,133.34808648291795,133.71059983498353,134.1514617161716,125.35182953795379,128.40845981185015,146.28094570957094,168.74819471947194,171.10749075907594,170.04349447103485,168.86410396039605,168.18010561056107,166.8076112211221,165.41902096055455,164.6929349727678,163.15888184818482,162.3082059405941,160.8005782178218,159.48352926936622,158.3232838283828,157.05034235423543,155.19150627062706,154.07041043133805,152.4666943221831
57,129.58329193370164,129.82311469613262,130.2232579005525,121.90596287292817,124.41143049723757,141.42332994475137,163.28275226519338,169.3671803314917,168.28697303867403,167.03920773480667,165.94423580110495,164.3709765797614,163.48159845303863,161.9425803314917,160.35234629834252,158.9046977129599,157.498894265827,155.99390023201858,154.5346127320955,153.09809648541113,151.05453529996686,149.7803655949619,147.94991349022206
