node,Green LED,Yellow LED,Red LED,Idle,TRX_OFF,PLL_ON,RX_ON,TX TX_PWR 0,TX TX_PWR 1,TX TX_PWR 2,TX TX_PWR 3,TX TX_PWR 4,TX TX_PWR 5,TX TX_PWR 6,TX TX_PWR 7,TX TX_PWR 8,TX TX_PWR 9,TX TX_PWR 10,TX TX_PWR 11,TX TX_PWR 12,TX TX_PWR 13,TX TX_PWR 14,TX TX_PWR 15
12,126.16626127912741,126.52353429185258,127.11797372769334,118.02884380165291,121.73466027759417,138.55007502892087,162.42537266567507,165.1053869795109,163.54778532473972,162.38395950413224,161.8757618575442,160.09786054196962,158.334464055528,158.21593670467692,156.4550548578982,154.3901780912497,154.80040392243276,153.05713064551662,151.09014433671223,150.3512020713971,148.25088389513107,146.05910467166152,145.1973301741239
13,126.626204813278,126.90042131474102,127.16425825726141,119.27733576763485,122.05166439834024,137.95358366533864,158.83169377593362,163.68353436254978,162.78036962655602,161.71183601659752,160.5167254771784,159.4079779253112,158.53269825726142,156.92431053941908,155.57190522821577,154.21566511730853,152.95013963266211,151.66233060411597,150.11151748561306,148.8627811462713,147.48073439575035,145.80000464807438,144.330694333776
14,128.98740611138493,129.08435107606374,129.4748825365533,121.13601741416132,123.76500492853621,140.7570942993264,162.34766502382126,167.5456901084456,166.41638728228722,165.28528470510926,164.07428306226385,162.8530988992936,161.65400640709709,160.34327719355898,158.9429673073764,157.33396670317634,155.9523500547645,154.5303541392904,153.10052168199738,151.6491369112815,150.12203570646219,148.54798576122676,146.93539846659365
15,126.67225369872226,126.96724823410696,127.18969665377503,119.02871906523202,121.59768168824618,138.48392030934767,160.91048974100235,163.38669043215066,162.28696906523203,161.1910553313152,160.02866711499664,158.86080178211162,157.7219419778002,156.58898688634835,155.3513898789509,153.95163878923768,152.67947836807892,151.4042403048644,150.04658520179373,148.72874221026677,147.17582174887895,145.765549103139,144.38072382873796
16,129.1243604547481,129.05978221132415,129.64895720017833,121.35381943825234,124.01701248328133,140.550647124387,163.12805394560857,169.53551103186987,168.25843468568883,167.06043557735177,165.8331112101627,164.37695720971695,163.0503085153812,161.56205483727152,160.13231958992642,158.46007723169512,157.30418561872912,155.4939588766299,153.85669508525575,152.31486292209965,150.54884548494982,149.19513440320964,147.0412407221665
17,130.26133637816852,130.38292349851562,130.7974138876199,122.37106074446221,125.22287277295568,142.89578990637133,164.8076126969628,168.51158908177248,167.61527289335461,166.40747989949747,165.37348606669713,164.11167823704042,162.91829968021926,161.53042736409319,160.12886709294358,158.52058239122988,157.23839945186708,155.98685131894482,154.7595412812607,153.3557783487496,151.83791332648167,150.34883316204179,148.80519698526894
18,132.10531037957676,132.4644219274681,132.90238230355945,124.68557759489418,127.09338247145735,144.6474886649874,165.20810174613834,170.61732505036937,169.71141225860623,168.50257236400267,167.1730681665547,165.91461316319678,164.74010997313636,163.49848186702485,162.2187590664876,160.74485874188494,159.31494000447728,157.98155943586298,156.7228909782852,155.25207320349227,153.78344817550928,152.1337821804343,150.6343492276696
19,134.2857217762596,134.6894090520922,135.13876413321947,126.43742842500855,128.88444184457728,145.740595559351,166.4388459173215,172.29248667577724,171.2813648787154,170.21625435599591,168.98821096686024,167.77433430133243,166.4899851383669,165.29785770413395,163.85561838059448,162.26979845137782,160.9484313368253,159.49939968116604,158.09881302664542,156.58500910954226,155.08869271070617,153.6194625370075,152.0380945115008
20,131.1241388392857,131.18505089285713,131.5856747767857,123.35018910471085,125.67061049107141,142.73069725385133,165.93005580357146,169.32856071428571,168.32663549107144,167.20588638392854,166.06412413485157,164.84034308035714,163.5722913596785,162.3964284438491,161.04206117436928,159.59423643670465,158.16752176825185,157.05912085704722,155.56216443402545,154.04027050552395,152.5062651489789,151.07088446081715,149.43874723803148
21,133.30245370675453,133.5845257867853,133.8398328938695,125.60088597792057,128.30918124897016,146.038118306146,168.03519957152275,171.60189125061785,170.68757439446367,169.51414695222402,168.5205612127204,167.2739902768622,166.09642042833607,164.8121558484349,163.50997594331852,162.05554537464292,160.85615927065027,159.48777065026363,157.9200889718805,156.49619028784883,154.9905921775434,153.54812126537783,152.09975593145873
22,129.5424740010032,129.59937301454605,130.0794029426517,121.73798980103659,124.52448110999666,141.9618318288198,164.69770327649616,169.22820060180544,168.14829772651285,166.99699715814108,165.87997375459716,164.6036909060515,163.41882246740218,162.06744306972078,160.69303929108844,159.430708361204,157.76168049052396,156.2961353400223,154.92705795809184,153.01142911279535,151.46918992420862,149.82288207757466,148.21342131074454
23,136.16448340154616,136.3540613915416,136.7327630741246,127.836127785357,130.66864074579354,148.13606616643926,169.91208164657724,173.7537944052763,172.83818303774441,171.8313070275188,170.65652103707072,169.555732544917,168.3345904025472,166.78574437116214,165.56881168978848,163.94096009549793,162.66352610030708,161.4142333674514,159.97426603001364,158.63689218696692,157.1772838621631,155.6634846521146,154.20609621289663
24,131.13427413560845,131.27787763807814,131.72344611585095,123.49987471935339,126.2283652896273,142.7090992366412,164.08414885496182,169.6968248765155,168.6703320610687,167.43178378985183,166.27205478221825,164.97384732824426,163.63564144589134,162.3494726088909,161.0286769196228,159.42169090909093,158.0101754208754,156.65863737373738,155.22457878787878,153.64344882154882,152.018830976431,150.57463501683503,148.95460505050502
25,133.49999934188878,133.395396477946,133.73611154985193,125.31200625205658,127.97422112537019,144.72070039486672,167.8897815070747,169.6031482395525,168.61051102336293,167.62211632115827,166.5289104821458,165.3129049029286,164.22153668970057,163.07445212240867,161.7672245804541,160.50666951942065,159.25689361702126,157.79341553312855,156.4443604651163,155.11204496600132,153.5231160596753,152.18484203598067,150.86369065379554
26,130.6025791059769,130.62255884815002,122.8385935041018,122.73990691444834,125.39552804285952,142.62919203080529,165.44929465930016,168.35745621965512,167.26898242089402,166.18184547128746,165.01964919624916,163.95001824878622,162.72408908238447,161.4033020257827,160.02079571332885,158.59233258928572,156.95311498102254,155.66419040178573,154.2365640625,152.9529933035714,151.51294754464286,149.92427729403883,148.418821875
27,131.94186597766293,132.3935340113371,132.46948449483162,124.2432034011337,127.17851917305767,144.70566222074024,167.30102017002835,170.25808450000002,169.68057933333333,168.80709033333332,167.6589424904151,165.98670973657886,164.57752284094698,163.58126008669558,162.19176108702902,161.2778924205379,160.1138039564348,158.5979288888889,156.2381937777778,155.26033266666667,154.1131120248944,151.62689042009336,150.46918986216096
